id,talhao_id,fazenda_id,area_ha,latitude,longitude,safra,data,dia_juliano,dias_desde_plantio,estagio_fenologico,ndvi,evi,temperatura_superficie_c,umidade_solo_satelite_pct,precipitacao_mm,temperatura_ar_c,umidade_ar_pct,umidade_solo_sensor_pct,luminosidade_lux,necessidade_irrigacao,status_saude,produtividade_estimada_ton_ha,mes,ciclo_total_dias,dias_desde_plantio_pct,estagio_fenologico_cod,ndvi_media_7d,ndvi_tendencia_7d,precipitacao_acum_7d,umidade_solo_sensor_lag1,umidade_solo_sensor_delta1,amplitude_termica,indice_estresse_climatico,razao_umidade_sensor_satelite,cultura_Feijao,cultura_Milho,cultura_Soja,estacao_primavera,estacao_verao
2581,F03-ALG,F03,94.5,-18.15128,-48.45328,2023/2024,2024-03-26,86,140,maturacao,0.2454,0.1969,18.83,25.93,0.0,16.87,73.5,18.73,37364.1,0,saudavel,3.23,3,150,0.9333,4,0.2698,-0.0728,30.72,23.42,-4.69,1.96,4.47,0.7223,0,0,0,0,0
2582,F03-ALG,F03,94.5,-18.15128,-48.45328,2023/2024,2024-03-27,87,141,maturacao,0.2505,0.1846,17.66,23.04,0.0,17.39,68.86,13.3,34222.0,0,saudavel,3.23,3,150,0.94,4,0.2633,-0.0453,30.72,18.73,-5.43,0.27,5.42,0.5773,0,0,0,0,0
2583,F03-ALG,F03,94.5,-18.15128,-48.45328,2023/2024,2024-03-28,88,142,maturacao,0.2718,0.2306,19.35,20.4,0.0,18.96,69.37,8.22,36528.6,0,saudavel,3.23,3,150,0.9467,4,0.2611,-0.0159,30.72,13.3,-5.08,0.39,5.81,0.4029,0,0,0,0,0
2584,F03-ALG,F03,94.5,-18.15128,-48.45328,2023/2024,2024-03-29,89,143,maturacao,0.2699,0.2321,19.02,17.97,0.0,17.06,72.6,6.07,34183.6,0,saudavel,3.23,3,150,0.9533,4,0.2599,-0.008,30.72,8.22,-2.15,1.96,4.67,0.3378,0,0,0,0,0
2585,F03-ALG,F03,94.5,-18.15128,-48.45328,2023/2024,2024-03-30,90,144,maturacao,0.2263,0.195,20.06,15.68,0.0,17.47,66.14,5.0,33575.7,0,saudavel,3.23,3,150,0.96,4,0.2564,-0.0249,30.72,6.07,-1.07,2.59,5.92,0.3189,0,0,0,0,0
2586,F03-ALG,F03,94.5,-18.15128,-48.45328,2023/2024,2024-03-31,91,145,maturacao,0.2402,0.1909,21.79,13.58,0.0,19.7,78.29,5.0,29891.2,0,saudavel,3.23,3,150,0.9667,4,0.2533,-0.0217,30.72,5.0,0.0,2.09,4.28,0.3682,0,0,0,0,0
2587,F03-ALG,F03,94.5,-18.15128,-48.45328,2023/2024,2024-04-01,92,146,colheita,0.2148,0.1655,17.13,11.62,0.0,15.54,76.31,5.0,34609.4,0,saudavel,3.23,4,150,0.9733,5,0.2456,-0.0539,0.0,5.0,0.0,1.59,3.68,0.4303,0,0,0,0,0
2588,F03-ALG,F03,94.5,-18.15128,-48.45328,2023/2024,2024-04-02,93,147,colheita,0.2043,0.1698,20.21,12.81,6.04,18.55,72.71,5.0,33688.7,0,saudavel,3.23,4,150,0.98,5,0.2397,-0.0411,6.04,5.0,0.0,1.66,5.06,0.3903,0,0,0,0,0
2589,F03-ALG,F03,94.5,-18.15128,-48.45328,2023/2024,2024-04-03,94,148,colheita,0.188,0.167,21.35,10.87,0.0,18.82,69.06,5.0,33451.1,0,atencao,3.23,4,150,0.9867,5,0.2308,-0.0625,6.04,5.0,0.0,2.53,5.82,0.46,0,0,0,0,0
2590,F03-ALG,F03,94.5,-18.15128,-48.45328,2023/2024,2024-04-04,95,149,colheita,0.2088,0.1659,19.76,9.11,0.0,18.9,65.72,5.0,33015.2,0,saudavel,3.23,4,150,0.9933,5,0.2218,-0.063,6.04,5.0,0.0,0.86,6.48,0.5488,0,0,0,0,0
2591,F03-ALG,F03,94.5,-18.15128,-48.45328,2024/2025,2024-11-09,314,0,germinacao,0.1488,0.1064,34.55,45.0,15.61,30.83,62.26,43.18,38525.5,0,atencao,3.35,11,150,0.0,0,0.1488,0.0,15.61,43.18,0.0,3.72,11.64,0.9596,0,0,0,1,0
2592,F03-ALG,F03,94.5,-18.15128,-48.45328,2024/2025,2024-11-10,315,1,germinacao,0.1839,0.1684,30.6,39.44,0.0,28.63,73.08,33.76,57071.8,0,saudavel,3.35,11,150,0.0067,0,0.1664,0.0,15.61,43.18,-9.42,1.97,7.71,0.856,0,0,0,1,0
2593,F03-ALG,F03,94.5,-18.15128,-48.45328,2024/2025,2024-11-11,316,2,germinacao,0.1919,0.1322,31.33,39.96,11.3,28.83,69.87,31.72,42824.0,0,saudavel,3.35,11,150,0.0133,0,0.1749,0.0,26.91,33.76,-2.04,2.5,8.69,0.7938,0,0,0,1,0
2594,F03-ALG,F03,94.5,-18.15128,-48.45328,2024/2025,2024-11-12,317,3,germinacao,0.1386,0.1286,28.63,34.94,0.0,26.91,74.41,24.05,52468.5,1,atencao,3.35,11,150,0.02,0,0.1658,0.0,26.91,31.72,-7.67,1.72,6.89,0.6883,0,0,0,1,0
2595,F03-ALG,F03,94.5,-18.15128,-48.45328,2024/2025,2024-11-13,318,4,germinacao,0.1816,0.1523,31.68,30.15,0.0,28.94,82.24,17.34,55548.5,1,saudavel,3.35,11,150,0.0267,0,0.169,0.0,26.91,24.05,-6.71,2.74,5.14,0.5751,0,0,0,1,0
2596,F03-ALG,F03,94.5,-18.15128,-48.45328,2024/2025,2024-11-14,319,5,germinacao,0.1633,0.1407,27.37,26.17,0.0,25.11,78.9,11.66,57998.4,1,atencao,3.35,11,150,0.0333,0,0.168,0.0,26.91,17.34,-5.68,2.26,5.3,0.4455,0,0,0,1,0
2597,F03-ALG,F03,94.5,-18.15128,-48.45328,2024/2025,2024-11-15,320,6,germinacao,0.1619,0.1568,29.69,27.32,10.01,26.71,77.01,13.13,52388.2,0,atencao,3.35,11,150,0.04,0,0.1671,0.0,36.92,11.66,1.47,2.98,6.14,0.4806,0,0,0,1,0
2598,F03-ALG,F03,94.5,-18.15128,-48.45328,2024/2025,2024-11-16,321,7,germinacao,0.1715,0.1294,30.07,27.15,7.86,28.09,73.2,13.9,55193.0,0,saudavel,3.35,11,150,0.0467,0,0.1704,0.0227,29.17,13.13,0.77,1.98,7.53,0.512,0,0,0,1,0
2599,F03-ALG,F03,94.5,-18.15128,-48.45328,2024/2025,2024-11-17,322,8,germinacao,0.1877,0.159,28.77,23.34,0.0,25.95,76.91,7.92,51170.8,1,saudavel,3.35,11,150,0.0533,0,0.1709,0.0038,29.17,13.9,-5.98,2.82,5.99,0.3393,0,0,0,1,0
2600,F03-ALG,F03,94.5,-18.15128,-48.45328,2024/2025,2024-11-18,323,9,germinacao,0.1718,0.1521,30.1,23.6,8.1,28.17,70.02,7.96,52185.4,0,saudavel,3.35,11,150,0.06,0,0.1681,-0.0201,25.97,7.92,0.04,1.93,8.45,0.3373,0,0,0,1,0
2601,F03-ALG,F03,94.5,-18.15128,-48.45328,2024/2025,2024-11-19,324,10,germinacao,0.1469,0.1189,29.77,19.87,0.0,27.17,77.13,5.57,53970.1,1,atencao,3.35,11,150,0.0667,0,0.1692,0.0083,25.97,7.96,-2.39,2.6,6.21,0.2803,0,0,0,1,0
2602,F03-ALG,F03,94.5,-18.15128,-48.45328,2024/2025,2024-11-20,325,11,germinacao,0.1898,0.1756,28.95,16.54,0.0,26.93,73.65,5.0,54300.8,1,saudavel,3.35,11,150,0.0733,0,0.1704,0.0082,25.97,5.57,-0.57,2.02,7.1,0.3023,0,0,0,1,0
2603,F03-ALG,F03,94.5,-18.15128,-48.45328,2024/2025,2024-11-21,326,12,germinacao,0.1814,0.1608,27.84,23.34,19.41,25.45,71.51,11.01,37079.4,0,saudavel,3.35,11,150,0.08,0,0.173,0.0181,45.38,5.0,6.01,2.39,7.25,0.4717,0,0,0,1,0
2604,F03-ALG,F03,94.5,-18.15128,-48.45328,2024/2025,2024-11-22,327,13,germinacao,0.1707,0.1335,29.78,29.43,19.49,27.04,78.86,17.87,36924.3,0,atencao,3.35,11,150,0.0867,0,0.1743,0.0088,54.86,11.01,6.86,2.74,5.72,0.6072,0,0,0,1,0
2605,F03-ALG,F03,94.5,-18.15128,-48.45328,2024/2025,2024-11-23,328,14,germinacao,0.1845,0.182,31.08,30.41,10.74,29.24,62.42,15.79,44065.1,0,saudavel,3.35,11,150,0.0933,0,0.1761,0.013,57.74,17.87,-2.08,1.84,10.99,0.5192,0,0,0,1,0
2606,F03-ALG,F03,94.5,-18.15128,-48.45328,2024/2025,2024-11-24,329,15,vegetativo,0.185,0.1685,28.72,26.28,0.0,26.51,72.6,12.09,50798.4,1,saudavel,3.35,11,150,0.1,1,0.1757,-0.0027,57.74,15.79,-3.7,2.21,7.26,0.46,0,0,0,1,0
2607,F03-ALG,F03,94.5,-18.15128,-48.45328,2024/2025,2024-11-25,330,16,vegetativo,0.1943,0.1483,29.42,27.67,10.48,26.98,78.21,15.49,52122.0,0,saudavel,3.35,11,150,0.1067,1,0.1789,0.0225,60.12,12.09,3.4,2.44,5.88,0.5598,0,0,0,1,0
2608,F03-ALG,F03,94.5,-18.15128,-48.45328,2024/2025,2024-11-26,331,17,vegetativo,0.1902,0.1446,29.9,35.84,24.3,27.1,81.3,24.57,37189.5,0,saudavel,3.35,11,150,0.1133,1,0.1851,0.0433,84.42,15.49,9.08,2.8,5.07,0.6855,0,0,0,1,0
2609,F03-ALG,F03,94.5,-18.15128,-48.45328,2024/2025,2024-11-27,332,18,vegetativo,0.2003,0.1659,26.36,31.56,0.0,24.24,79.36,19.29,58172.0,1,saudavel,3.35,11,150,0.12,1,0.1866,0.0105,84.42,24.57,-5.28,2.12,5.0,0.6112,0,0,0,1,0
2610,F03-ALG,F03,94.5,-18.15128,-48.45328,2024/2025,2024-11-28,333,19,vegetativo,0.1982,0.1774,26.98,27.46,0.0,24.24,72.89,16.74,55455.5,1,saudavel,3.35,11,150,0.1267,1,0.189,0.0168,65.01,19.29,-2.55,2.74,6.57,0.6096,0,0,0,1,0
2611,F03-ALG,F03,94.5,-18.15128,-48.45328,2024/2025,2024-11-29,334,20,vegetativo,0.2179,0.1409,27.64,23.73,0.0,25.51,76.17,9.42,62194.6,1,saudavel,3.35,11,150,0.1333,1,0.1958,0.0472,45.52,16.74,-7.32,2.13,6.08,0.397,0,0,0,1,0
2612,F03-ALG,F03,94.5,-18.15128,-48.45328,2024/2025,2024-11-30,335,21,vegetativo,0.2358,0.1844,25.02,20.69,0.0,22.47,79.8,5.32,58423.7,0,saudavel,3.35,11,150,0.14,1,0.2031,0.0513,34.78,9.42,-4.1,2.55,4.54,0.2571,0,0,0,1,0
2613,F03-ALG,F03,94.5,-18.15128,-48.45328,2024/2025,2024-12-01,336,22,vegetativo,0.2068,0.1642,27.55,17.33,0.0,26.74,83.68,5.0,57007.9,1,saudavel,3.35,12,150,0.1467,1,0.2062,0.0218,34.78,5.32,-0.32,0.81,4.36,0.2885,0,0,0,0,1
2614,F03-ALG,F03,94.5,-18.15128,-48.45328,2024/2025,2024-12-02,337,23,vegetativo,0.1979,0.1395,24.96,14.55,0.0,24.06,82.17,5.0,53914.1,1,saudavel,3.35,12,150,0.1533,1,0.2067,0.0036,24.3,5.0,0.0,0.9,4.29,0.3436,0,0,0,0,1
2615,F03-ALG,F03,94.5,-18.15128,-48.45328,2024/2025,2024-12-03,338,24,vegetativo,0.1853,0.137,28.05,11.7,0.0,26.38,80.9,5.0,60568.8,1,atencao,3.35,12,150,0.16,1,0.206,-0.0049,0.0,5.0,0.0,1.67,5.04,0.4274,0,0,0,0,1
2616,F03-ALG,F03,94.5,-18.15128,-48.45328,2024/2025,2024-12-04,339,25,vegetativo,0.231,0.1991,25.85,9.42,0.0,24.12,78.02,5.0,58052.3,1,saudavel,3.35,12,150,0.1667,1,0.2104,0.0307,0.0,5.0,0.0,1.73,5.3,0.5308,0,0,0,0,1
2617,F03-ALG,F03,94.5,-18.15128,-48.45328,2024/2025,2024-12-05,340,26,vegetativo,0.2046,0.1641,28.18,8.0,0.0,28.22,69.96,5.0,59934.3,1,atencao,3.35,12,150,0.1733,1,0.2113,0.0064,0.0,5.0,0.0,-0.04,8.48,0.625,0,0,0,0,1
2618,F03-ALG,F03,94.5,-18.15128,-48.45328,2024/2025,2024-12-06,341,27,vegetativo,0.2746,0.2252,26.74,8.0,0.0,24.64,70.51,5.0,59746.1,1,saudavel,3.35,12,150,0.18,1,0.2194,0.0567,0.0,5.0,0.0,2.1,7.27,0.625,0,0,0,0,1
2619,F03-ALG,F03,94.5,-18.15128,-48.45328,2024/2025,2024-12-07,342,28,vegetativo,0.2888,0.2179,29.05,8.0,0.0,27.83,74.18,5.0,61230.7,1,saudavel,3.35,12,150,0.1867,1,0.227,0.053,0.0,5.0,0.0,1.22,7.19,0.625,0,0,0,0,1
2620,F03-ALG,F03,94.5,-18.15128,-48.45328,2024/2025,2024-12-08,343,29,vegetativo,0.2351,0.1956,24.12,8.0,0.0,24.59,81.2,5.0,60053.4,1,saudavel,3.35,12,150,0.1933,1,0.231,0.0283,0.0,5.0,0.0,-0.47,4.62,0.625,0,0,0,0,1
2621,F03-ALG,F03,94.5,-18.15128,-48.45328,2024/2025,2024-12-09,344,30,vegetativo,0.2129,0.1509,25.64,25.42,51.56,24.67,75.21,23.58,28745.7,0,atencao,3.35,12,150,0.2,1,0.2332,0.015,51.56,5.0,18.58,0.97,6.12,0.9276,0,0,0,0,1
2622,F03-ALG,F03,94.5,-18.15128,-48.45328,2024/2025,2024-12-10,345,31,vegetativo,0.2667,0.2559,28.29,21.75,0.0,26.99,79.25,16.5,61202.0,1,saudavel,3.35,12,150,0.2067,1,0.2448,0.0814,51.56,23.58,-7.08,1.3,5.6,0.7586,0,0,0,0,1
2623,F03-ALG,F03,94.5,-18.15128,-48.45328,2024/2025,2024-12-11,346,32,vegetativo,0.3038,0.2931,22.66,35.49,33.21,23.17,74.77,33.42,32575.5,0,saudavel,3.35,12,150,0.2133,1,0.2552,0.0728,84.77,16.5,16.92,-0.51,5.85,0.9417,0,0,0,0,1
2624,F03-ALG,F03,94.5,-18.15128,-48.45328,2024/2025,2024-12-12,347,33,vegetativo,0.2445,0.1984,27.28,38.95,15.35,24.51,74.79,33.42,48992.9,0,atencao,3.35,12,150,0.22,1,0.2609,0.0399,100.12,33.42,0.0,2.77,6.18,0.858,0,0,0,0,1
2625,F03-ALG,F03,94.5,-18.15128,-48.45328,2024/2025,2024-12-13,348,34,vegetativo,0.3185,0.2483,26.47,42.5,16.02,25.14,84.71,38.88,40353.6,0,saudavel,3.35,12,150,0.2267,1,0.2672,0.0439,116.14,33.42,5.46,1.33,3.84,0.9148,0,0,0,0,1
2626,F03-ALG,F03,94.5,-18.15128,-48.45328,2024/2025,2024-12-14,349,35,vegetativo,0.2541,0.2331,27.23,41.73,8.06,24.84,81.73,36.17,55033.3,0,atencao,3.35,12,150,0.2333,1,0.2622,-0.0347,124.2,38.88,-2.71,2.39,4.54,0.8668,0,0,0,0,1
2627,F03-ALG,F03,94.5,-18.15128,-48.45328,2024/2025,2024-12-15,350,36,vegetativo,0.2735,0.2443,24.7,41.65,9.09,24.19,76.8,31.64,45927.7,0,atencao,3.35,12,150,0.24,1,0.2677,0.0384,133.29,36.17,-4.53,0.51,5.61,0.7597,0,0,0,0,1
2628,F03-ALG,F03,94.5,-18.15128,-48.45328,2024/2025,2024-12-16,351,37,vegetativo,0.3211,0.3104,25.41,38.02,1.78,23.88,74.41,27.67,61060.7,1,saudavel,3.35,12,150,0.2467,1,0.2832,0.1082,83.51,31.64,-3.97,1.53,6.11,0.7278,0,0,0,0,1
2629,F03-ALG,F03,94.5,-18.15128,-48.45328,2024/2025,2024-12-17,352,38,vegetativo,0.3485,0.339,25.4,33.68,0.0,25.19,82.56,21.09,58050.0,1,saudavel,3.35,12,150,0.2533,1,0.2949,0.0818,83.51,27.67,-6.58,0.21,4.39,0.6262,0,0,0,0,1
2630,F03-ALG,F03,94.5,-18.15128,-48.45328,2024/2025,2024-12-18,353,39,vegetativo,0.3409,0.2492,24.82,29.81,0.0,24.08,82.9,15.27,62362.1,1,saudavel,3.35,12,150,0.26,1,0.3002,0.0371,50.3,21.09,-5.82,0.74,4.12,0.5122,0,0,0,0,1
2631,F03-ALG,F03,94.5,-18.15128,-48.45328,2024/2025,2024-12-19,354,40,vegetativo,0.3662,0.3344,26.22,30.17,8.03,25.17,81.1,14.73,56295.2,0,saudavel,3.35,12,150,0.2667,1,0.3175,0.1217,42.98,15.27,-0.54,1.05,4.76,0.4882,0,0,0,0,1
2632,F03-ALG,F03,94.5,-18.15128,-48.45328,2024/2025,2024-12-20,355,41,vegetativo,0.395,0.3313,24.58,33.76,14.24,24.2,77.62,22.87,46299.8,0,saudavel,3.35,12,150,0.2733,1,0.3285,0.0765,41.2,14.73,8.14,0.38,5.42,0.6774,0,0,0,0,1
2633,F03-ALG,F03,94.5,-18.15128,-48.45328,2024/2025,2024-12-21,356,42,vegetativo,0.4139,0.3628,25.57,40.25,20.62,24.49,72.89,34.25,39231.0,0,saudavel,3.35,12,150,0.28,1,0.3513,0.1598,53.76,22.87,11.38,1.08,6.64,0.8509,0,0,0,0,1
2634,F03-ALG,F03,94.5,-18.15128,-48.45328,2024/2025,2024-12-22,357,43,vegetativo,0.3943,0.3507,25.7,35.81,0.0,25.11,77.94,29.3,59692.4,1,saudavel,3.35,12,150,0.2867,1,0.3686,0.1208,44.67,34.25,-4.95,0.59,5.54,0.8182,0,0,0,0,1
2635,F03-ALG,F03,94.5,-18.15128,-48.45328,2024/2025,2024-12-23,358,44,vegetativo,0.4073,0.3609,22.71,35.7,7.37,22.84,86.43,27.79,51189.9,1,saudavel,3.35,12,150,0.2933,1,0.3809,0.0862,50.26,29.3,-1.51,-0.13,3.1,0.7784,0,0,0,0,1
2636,F03-ALG,F03,94.5,-18.15128,-48.45328,2024/2025,2024-12-24,359,45,vegetativo,0.464,0.4144,25.53,38.15,12.78,24.86,73.65,30.2,50553.8,0,saudavel,3.35,12,150,0.3,1,0.3974,0.1155,63.04,27.79,2.41,0.67,6.55,0.7916,0,0,0,0,1
2637,F03-ALG,F03,94.5,-18.15128,-48.45328,2024/2025,2024-12-25,360,46,vegetativo,0.4708,0.389,23.68,51.66,34.79,22.86,79.64,48.52,29637.8,0,saudavel,3.35,12,150,0.3067,1,0.4159,0.1299,97.83,30.2,18.32,0.82,4.65,0.9392,0,0,0,0,1
2638,F03-ALG,F03,94.5,-18.15128,-48.45328,2024/2025,2024-12-26,361,47,vegetativo,0.4925,0.3996,20.55,50.87,7.83,20.9,88.78,43.77,45549.6,0,saudavel,3.35,12,150,0.3133,1,0.434,0.1263,97.63,48.52,-4.75,-0.35,2.34,0.8604,0,0,0,0,1
2639,F03-ALG,F03,94.5,-18.15128,-48.45328,2024/2025,2024-12-27,362,48,vegetativo,0.4867,0.4374,23.36,46.04,0.0,22.4,78.18,35.72,62500.2,0,saudavel,3.35,12,150,0.32,1,0.4471,0.0917,83.39,43.77,-8.05,0.96,4.89,0.7758,0,0,0,0,1
2640,F03-ALG,F03,94.5,-18.15128,-48.45328,2024/2025,2024-12-28,363,49,vegetativo,0.5318,0.4346,20.69,41.75,0.0,21.71,79.48,28.84,62296.1,1,saudavel,3.35,12,150,0.3267,1,0.4639,0.1179,62.77,35.72,-6.88,-1.02,4.45,0.6908,0,0,0,0,1
2641,F03-ALG,F03,94.5,-18.15128,-48.45328,2024/2025,2024-12-29,364,50,vegetativo,0.5162,0.476,22.48,52.48,29.77,23.26,72.44,44.82,30234.0,0,saudavel,3.35,12,150,0.3333,1,0.4813,0.1219,92.54,28.84,15.98,-0.78,6.41,0.854,0,0,0,0,1
2642,F03-ALG,F03,94.5,-18.15128,-48.45328,2024/2025,2024-12-30,365,51,vegetativo,0.5618,0.4623,21.11,49.9,4.48,22.16,82.96,41.01,52869.8,0,saudavel,3.35,12,150,0.34,1,0.5034,0.1545,89.65,44.82,-3.81,-1.05,3.78,0.8218,0,0,0,0,1
2643,F03-ALG,F03,94.5,-18.15128,-48.45328,2024/2025,2024-12-31,366,52,vegetativo,0.5775,0.4832,21.36,45.25,0.0,22.68,75.82,32.57,56144.0,0,saudavel,3.35,12,150,0.3467,1,0.5196,0.1135,76.87,41.01,-8.44,-1.32,5.48,0.7198,0,0,0,0,1
2644,F03-ALG,F03,94.5,-18.15128,-48.45328,2024/2025,2025-01-01,1,53,floracao,0.5954,0.5023,22.34,40.84,0.0,24.01,70.95,27.97,57268.6,1,saudavel,3.35,1,150,0.3533,2,0.5374,0.1246,42.08,32.57,-4.6,-1.67,6.97,0.6849,0,0,0,0,1
2645,F03-ALG,F03,94.5,-18.15128,-48.45328,2024/2025,2025-01-02,2,54,floracao,0.6259,0.5012,22.27,36.76,0.0,24.62,73.58,21.87,60150.0,1,saudavel,3.35,1,150,0.36,2,0.5565,0.1334,34.25,27.97,-6.1,-2.35,6.5,0.5949,0,0,0,0,1
2646,F03-ALG,F03,94.5,-18.15128,-48.45328,2024/2025,2025-01-03,3,55,floracao,0.6064,0.4847,20.28,33.2,0.0,22.73,80.51,16.31,53945.7,1,saudavel,3.35,1,150,0.3667,2,0.5736,0.1197,34.25,21.87,-5.56,-2.45,4.43,0.4913,0,0,0,0,1
2647,F03-ALG,F03,94.5,-18.15128,-48.45328,2024/2025,2025-01-04,4,56,floracao,0.6561,0.576,22.03,29.87,0.0,23.82,70.9,12.07,60666.3,1,saudavel,3.35,1,150,0.3733,2,0.5913,0.1243,34.25,16.31,-4.24,-1.79,6.93,0.4041,0,0,0,0,1
2648,F03-ALG,F03,94.5,-18.15128,-48.45328,2024/2025,2025-01-05,5,57,floracao,0.6579,0.5248,21.11,31.04,7.98,21.83,73.05,14.74,51638.2,0,saudavel,3.35,1,150,0.38,2,0.6116,0.1417,12.46,12.07,2.67,-0.72,5.88,0.4749,0,0,0,0,1
2649,F03-ALG,F03,94.5,-18.15128,-48.45328,2024/2025,2025-01-06,6,58,floracao,0.6558,0.6078,18.57,37.16,17.65,19.65,84.05,22.1,45650.3,0,saudavel,3.35,1,150,0.3867,2,0.625,0.094,25.63,14.74,7.36,-1.08,3.13,0.5947,0,0,0,0,1
2650,F03-ALG,F03,94.5,-18.15128,-48.45328,2024/2025,2025-01-07,7,59,floracao,0.6583,0.5577,18.6,33.96,0.0,20.13,80.58,17.05,61210.9,1,saudavel,3.35,1,150,0.3933,2,0.6365,0.0808,25.63,22.1,-5.05,-1.53,3.91,0.5021,0,0,0,0,1
2651,F03-ALG,F03,94.5,-18.15128,-48.45328,2024/2025,2025-01-08,8,60,floracao,0.7349,0.604,20.15,34.37,6.81,21.51,75.52,15.88,50129.4,0,saudavel,3.35,1,150,0.4,2,0.6565,0.1395,32.44,17.05,-1.17,-1.36,5.27,0.462,0,0,0,0,1
2652,F03-ALG,F03,94.5,-18.15128,-48.45328,2024/2025,2025-01-09,9,61,floracao,0.7071,0.6094,20.56,49.84,37.4,22.9,77.61,35.47,24370.7,0,saudavel,3.35,1,150,0.4067,2,0.6681,0.0812,69.84,15.88,19.59,-2.34,5.13,0.7117,0,0,0,0,1
2653,F03-ALG,F03,94.5,-18.15128,-48.45328,2024/2025,2025-01-10,10,62,floracao,0.7119,0.5559,17.93,45.56,0.0,21.33,88.82,29.05,56304.0,1,saudavel,3.35,1,150,0.4133,2,0.6831,0.1055,69.84,35.47,-6.42,-3.4,2.38,0.6376,0,0,0,0,1
2654,F03-ALG,F03,94.5,-18.15128,-48.45328,2024/2025,2025-01-11,11,63,floracao,0.7059,0.5933,20.6,41.38,0.0,23.3,85.31,24.69,62786.4,1,saudavel,3.35,1,150,0.42,2,0.6903,0.0498,69.84,29.05,-4.36,-2.7,3.42,0.5967,0,0,0,0,1
2655,F03-ALG,F03,94.5,-18.15128,-48.45328,2024/2025,2025-01-12,12,64,floracao,0.7594,0.6414,21.28,47.47,19.93,24.17,77.8,33.84,39958.0,0,saudavel,3.35,1,150,0.4267,2,0.7048,0.1015,81.79,24.69,9.15,-2.89,5.37,0.7129,0,0,0,0,1
2656,F03-ALG,F03,94.5,-18.15128,-48.45328,2024/2025,2025-01-13,13,65,floracao,0.766,0.6258,16.6,53.87,20.79,20.0,84.87,41.65,39938.5,0,saudavel,3.35,1,150,0.4333,2,0.7205,0.1102,84.93,33.84,7.81,-3.4,3.03,0.7732,0,0,0,0,1
2657,F03-ALG,F03,94.5,-18.15128,-48.45328,2024/2025,2025-01-14,14,66,floracao,0.7695,0.6414,22.11,50.43,2.9,24.43,78.69,32.99,53535.0,1,saudavel,3.35,1,150,0.44,2,0.7364,0.1112,87.83,41.65,-8.66,-2.32,5.21,0.6542,0,0,0,0,1
2658,F03-ALG,F03,94.5,-18.15128,-48.45328,2024/2025,2025-01-15,15,67,floracao,0.7586,0.6753,16.81,52.68,12.96,18.7,72.6,33.93,46990.5,0,saudavel,3.35,1,150,0.4467,2,0.7398,0.0237,93.98,32.99,0.94,-1.89,5.12,0.6441,0,0,0,0,1
2659,F03-ALG,F03,94.5,-18.15128,-48.45328,2024/2025,2025-01-16,16,68,floracao,0.7809,0.6675,19.07,56.2,16.45,23.83,68.57,37.58,37483.7,0,saudavel,3.35,1,150,0.4533,2,0.7503,0.0738,73.03,33.93,3.65,-4.76,7.49,0.6687,0,0,0,0,1
2660,F03-ALG,F03,94.5,-18.15128,-48.45328,2024/2025,2025-01-17,17,69,floracao,0.7549,0.6496,17.98,60.65,18.29,20.92,75.48,43.89,42962.3,0,saudavel,3.35,1,150,0.46,2,0.7565,0.043,91.32,37.58,6.31,-2.94,5.13,0.7237,0,0,0,0,1
2661,F03-ALG,F03,94.5,-18.15128,-48.45328,2024/2025,2025-01-18,18,70,floracao,0.7806,0.6478,14.6,55.6,0.0,20.53,72.31,34.9,54141.2,0,saudavel,3.35,1,150,0.4667,2,0.7671,0.0747,91.32,43.89,-8.99,-5.93,5.68,0.6277,0,0,0,0,1
2662,F03-ALG,F03,94.5,-18.15128,-48.45328,2024/2025,2025-01-19,19,71,floracao,0.7796,0.6362,17.67,61.52,21.13,20.78,81.34,40.26,31289.9,0,saudavel,3.35,1,150,0.4733,2,0.77,0.0202,92.52,34.9,5.36,-3.11,3.88,0.6544,0,0,0,0,1
2663,F03-ALG,F03,94.5,-18.15128,-48.45328,2024/2025,2025-01-20,20,72,floracao,0.7899,0.6666,16.29,56.39,0.0,19.51,77.92,34.93,64048.4,0,saudavel,3.35,1,150,0.48,2,0.7734,0.0239,71.73,40.26,-5.33,-3.22,4.31,0.6194,0,0,0,0,1
2664,F03-ALG,F03,94.5,-18.15128,-48.45328,2024/2025,2025-01-21,21,73,floracao,0.7518,0.5899,21.88,51.47,0.0,22.87,80.71,26.99,57484.8,1,saudavel,3.35,1,150,0.4867,2,0.7709,-0.0177,68.83,34.93,-7.94,-0.99,4.41,0.5244,0,0,0,0,1
2665,F03-ALG,F03,94.5,-18.15128,-48.45328,2024/2025,2025-01-22,22,74,floracao,0.8285,0.6823,17.52,50.6,6.9,22.87,82.74,24.67,50676.4,0,saudavel,3.35,1,150,0.4933,2,0.7809,0.0699,62.77,26.99,-2.32,-5.35,3.95,0.4875,0,0,0,0,1
2666,F03-ALG,F03,94.5,-18.15128,-48.45328,2024/2025,2025-01-23,23,75,floracao,0.8262,0.6773,17.1,55.81,18.93,19.61,83.84,32.61,33200.1,1,saudavel,3.35,1,150,0.5,2,0.7874,0.0453,65.25,24.67,7.94,-2.51,3.17,0.5843,0,0,0,0,1
